Name,Website,RawText
"Fluvarium, The",https://fluvarium.ca/,"Fluvarium, The
5 NAGLES PLACE
ST. JOHN'S, Newfoundland & Labrador A1B 2Z2
Canada
https://fluvarium.ca/
(709) 754-3474

Notes/Details
Category :

Read More"
Foam Lake Museum,http://foamlake.com/businesses/foam-lake-museum/,"Foam Lake Museum
113 BRAY AVENUE WEST
FOAM LAKE, Saskatchewan S0A 1R0
Canada
http://foamlake.com/businesses/foam-lake-museum/
(306) 272-4191, (306) 272-3519, (306) 272-4970

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Historic House

Read More"
"Fondation Daniel Langlois, pour l'art, la science et la technologie","https://wiki.fablabs.quebec/index.php/Fondation_Daniel_Langlois_pour_l'art,_la_science_et_la_technologie","Fondation Daniel Langlois, pour l'art, la science et la technologie
3530, BOULEVARD SAINT-LAURENT
MONTRÉAL, Quebec H2X 2V1
Canada
https://wiki.fablabs.quebec/index.php/Fondation_Daniel_Langlois_pour_l'art,_la_science_et_la_technologie
(514) 987-7177

Notes/Details
Category :

Read More"
Fondation François Lamy,https://fondationfrancoislamy.com/fr," 

Fondation François Lamy
2485 CHEMIN ROYAL
SAINTE-FAMILLE, Quebec G0A 3P0
Canada
https://fondationfrancoislamy.com/fr
(418) 829-0330

Notes/Details
Category :

Read More
Fondation Jean-Pierre Perreault
840 RUE CHERRIER K2220
MONTRÉAL, Quebec H2L 1H4
Canada
https://espaceschoregraphiques2.com/fr/
(514) 906-0988

Notes/Details
Category :

Read More
Fondation Lionel-Groulx
261 AVENUE BLOOMFIELD
OUTREMONT, Quebec H2V 3R6
Canada
https://www.fondationlionelgroulx.org/
(514) 271-4759

Notes/Details
Category :

Read More
Foreman Art Gallery of Bishop's University
2600 COLLEGE STREET
SHERBROOKE, Quebec J1M 1Z7
Canada
https://foreman.ubishops.ca/
(819) 822-9600 x2260

Notes/Details
Category : Art gallery

Read More
Forest Museum
8 MAIN STREET NORTH
FOREST, Ontario N0N 1J0
Canada
https://sites.google.com/view/the-forest-museum
(519) 786-3239

Notes/Details
Category : Cultural history: Community/Regional

Read More
Forge-Menuiserie Cauchon
323, CHEMIN DE LA VALLÉE
RIVIÈRE-MALBAIE, Quebec G5A 1B8
Canada
http://www.forgecauchon.com/
(418) 665-2160

Notes/Details
Category : Cultural history: Transportation/Industry

Read More
Fort Anne National Historic Site
323 SAINT GEORGE STREET
ANNAPOLIS ROYAL, Nova Scotia B0S 1A0
Canada
https://www.pc.gc.ca/en/lhn-nhs/ns/fortanne
(902) 532-2321

Notes/Details
Category : Cultural history: Military

Read More
Fort Beauséjour – Fort Cumberland National Historic Site
111 FORT BEAUSEJOUR ROAD
AULAC, New Brunswick E4L 2W5
Canada
https://www.pc.gc.ca/en/lhn-nhs/nb/beausejour/visit
(506) 364-5080

Notes/Details
Category :

Read More
Fort Calgary (Fort Calgary Preservation Society)
750 9TH AVENUE SOUTHEAST
CALGARY, Alberta T2G 5E1
Canada
https://www.fortcalgary.com/
(403) 290-1875

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Military

Read More
Fort Carlton Provincial Historic Park
25 KM WEST OF DUCK LAKE ON HIGHWAY 212
REGINA, Saskatchewan S4S 5W6
Canada
https://www.tourismsaskatchewan.com/provincialpark/1809/fort-carlton-provincial-park#sort=relevancy
(306) 467-5205

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fondation François Lamy,https://fondationfrancoislamy.com/fr,"Fondation François Lamy
2485 CHEMIN ROYAL
SAINTE-FAMILLE, Quebec G0A 3P0
Canada
https://fondationfrancoislamy.com/fr
(418) 829-0330

Notes/Details
Category :

Read More"
Fondation Jean-Pierre Perreault,https://espaceschoregraphiques2.com/fr/,"Fondation Jean-Pierre Perreault
840 RUE CHERRIER K2220
MONTRÉAL, Quebec H2L 1H4
Canada
https://espaceschoregraphiques2.com/fr/
(514) 906-0988

Notes/Details
Category :

Read More"
Fondation Lionel-Groulx,https://www.fondationlionelgroulx.org/,"Fondation Lionel-Groulx
261 AVENUE BLOOMFIELD
OUTREMONT, Quebec H2V 3R6
Canada
https://www.fondationlionelgroulx.org/
(514) 271-4759

Notes/Details
Category :

Read More"
Foreman Art Gallery of Bishop's University,https://foreman.ubishops.ca/,"Foreman Art Gallery of Bishop's University
2600 COLLEGE STREET
SHERBROOKE, Quebec J1M 1Z7
Canada
https://foreman.ubishops.ca/
(819) 822-9600 x2260

Notes/Details
Category : Art gallery

Read More"
Forest Museum,https://sites.google.com/view/the-forest-museum,"Forest Museum
8 MAIN STREET NORTH
FOREST, Ontario N0N 1J0
Canada
https://sites.google.com/view/the-forest-museum
(519) 786-3239

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Forge-Menuiserie Cauchon,http://www.forgecauchon.com/,"Forge-Menuiserie Cauchon
323, CHEMIN DE LA VALLÉE
RIVIÈRE-MALBAIE, Quebec G5A 1B8
Canada
http://www.forgecauchon.com/
(418) 665-2160

Notes/Details
Category : Cultural history: Transportation/Industry

Read More"
Fort Anne National Historic Site,https://www.pc.gc.ca/en/lhn-nhs/ns/fortanne,"Fort Anne National Historic Site
323 SAINT GEORGE STREET
ANNAPOLIS ROYAL, Nova Scotia B0S 1A0
Canada
https://www.pc.gc.ca/en/lhn-nhs/ns/fortanne
(902) 532-2321

Notes/Details
Category : Cultural history: Military

Read More"
Fort Beauséjour – Fort Cumberland National Historic Site,https://www.pc.gc.ca/en/lhn-nhs/nb/beausejour/visit,"Fort Beauséjour – Fort Cumberland National Historic Site
111 FORT BEAUSEJOUR ROAD
AULAC, New Brunswick E4L 2W5
Canada
https://www.pc.gc.ca/en/lhn-nhs/nb/beausejour/visit
(506) 364-5080

Notes/Details
Category :

Read More"
Fort Calgary (Fort Calgary Preservation Society),https://www.fortcalgary.com/,"Fort Calgary (Fort Calgary Preservation Society)
750 9TH AVENUE SOUTHEAST
CALGARY, Alberta T2G 5E1
Canada
https://www.fortcalgary.com/
(403) 290-1875

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Military

Read More"
Fort Carlton Provincial Historic Park,https://www.tourismsaskatchewan.com/provincialpark/1809/fort-carlton-provincial-park#sort=relevancy,"Fort Carlton Provincial Historic Park
25 KM WEST OF DUCK LAKE ON HIGHWAY 212
REGINA, Saskatchewan S4S 5W6
Canada
https://www.tourismsaskatchewan.com/provincialpark/1809/fort-carlton-provincial-park#sort=relevancy
(306) 467-5205

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort Chipewyan Bicentennial Museum,https://www.travelalberta.com/ca/listings/fort-chipewyan-bicentennial-museum-3428/," 

Fort Chipewyan Bicentennial Museum
109 MACKENZIE AVENUE
FORT CHIPEWYAN, Alberta T0P 1B0
Canada
https://www.travelalberta.com/ca/listings/fort-chipewyan-bicentennial-museum-3428/
(780) 697-3844

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fort Dauphin Museum
140 JACKSON STREET
DAUPHIN, Manitoba R7N 2V1
Canada
https://fortdauphinmuseum.ca/
(204) 638-6630

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fort Edmonton Park
7000 143 STREET NORTHWEST
EDMONTON, Alberta T5J 2R7
Canada
https://www.fortedmontonpark.ca/
(780) 496-7381

Notes/Details
Category : Museums of Nature and Natural History: Garden or Park

Read More
Fort Edward National Historic Site of Canada
67 FORT EDWARD STREET
WINDSOR, Nova Scotia B0S 1A0
Canada
https://www.pc.gc.ca/en/lhn-nhs/ns/edward
(902) 798-2639

Notes/Details
Category : Cultural history: Military

Read More
Fort Erie Historical Museum
402 RIDGE ROAD NORTH
RIDGEWAY, Ontario L0S 1N0
Canada
https://www.forterie.ca/WebSite/webTOFE.nsf/contentPage.xsp?documentId=E9AC25FFB0CFB3D4852574A2005B7638&action=openDocument
(905) 894-5322

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fort Erie Railway Museum
400 CENTRAL AVENUE
FORT ERIE, Ontario L0S 1N0
Canada
https://www.forterie.ca/pages/FortErieRailwayMuseum
(905) 894-5322

Notes/Details
Category : Cultural history: Transportation/Industry

Read More
Fort Frances Museum & Cultural Centre
259 SCOTT STREET
FORT FRANCES, Ontario P9A 1G8
Canada
https://www.fortfrances.ca/experience/activities-amenities/museum
(807) 274-7891

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fort Garry Horse Museum and Archives
551 MACHRAY AVENUE
WINNIPEG, Manitoba R2W 1A8
Canada
http://fortgarryhorse.ca/wp/museum-and-archives/
(204) 586-6298

Notes/Details
Category : Cultural history: Military Library and/or Archive

Read More
Fort George and Buckingham House Provincial Historic Site
6015 TOWNSHIP ROAD 565
COUNTY OF ST. PAUL, Alberta T0A 1A0
Canada
https://fortgeorgebuckinghamhouse.ca/
(780) 724-2611

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fort George National Historic Site
51 QUEEN'S PARADE
NIAGARA-ON-THE-LAKE, Ontario L0S 1J0
Canada
http://www.friendsoffortgeorge.ca/
(905) 468-6621

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Military

Read More"
Fort Chipewyan Bicentennial Museum,https://www.travelalberta.com/ca/listings/fort-chipewyan-bicentennial-museum-3428/,"Fort Chipewyan Bicentennial Museum
109 MACKENZIE AVENUE
FORT CHIPEWYAN, Alberta T0P 1B0
Canada
https://www.travelalberta.com/ca/listings/fort-chipewyan-bicentennial-museum-3428/
(780) 697-3844

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort Dauphin Museum,https://fortdauphinmuseum.ca/,"Fort Dauphin Museum
140 JACKSON STREET
DAUPHIN, Manitoba R7N 2V1
Canada
https://fortdauphinmuseum.ca/
(204) 638-6630

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort Edmonton Park,https://www.fortedmontonpark.ca/,"Fort Edmonton Park
7000 143 STREET NORTHWEST
EDMONTON, Alberta T5J 2R7
Canada
https://www.fortedmontonpark.ca/
(780) 496-7381

Notes/Details
Category : Museums of Nature and Natural History: Garden or Park

Read More"
Fort Edward National Historic Site of Canada,https://www.pc.gc.ca/en/lhn-nhs/ns/edward,"Fort Edward National Historic Site of Canada
67 FORT EDWARD STREET
WINDSOR, Nova Scotia B0S 1A0
Canada
https://www.pc.gc.ca/en/lhn-nhs/ns/edward
(902) 798-2639

Notes/Details
Category : Cultural history: Military

Read More"
Fort Erie Historical Museum,https://www.forterie.ca/WebSite/webTOFE.nsf/contentPage.xsp?documentId=E9AC25FFB0CFB3D4852574A2005B7638&action=openDocument,"Fort Erie Historical Museum
402 RIDGE ROAD NORTH
RIDGEWAY, Ontario L0S 1N0
Canada
https://www.forterie.ca/WebSite/webTOFE.nsf/contentPage.xsp?documentId=E9AC25FFB0CFB3D4852574A2005B7638&action=openDocument
(905) 894-5322

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort Erie Railway Museum,https://www.forterie.ca/pages/FortErieRailwayMuseum,"Fort Erie Railway Museum
400 CENTRAL AVENUE
FORT ERIE, Ontario L0S 1N0
Canada
https://www.forterie.ca/pages/FortErieRailwayMuseum
(905) 894-5322

Notes/Details
Category : Cultural history: Transportation/Industry

Read More"
Fort Frances Museum & Cultural Centre,https://www.fortfrances.ca/experience/activities-amenities/museum,"Fort Frances Museum & Cultural Centre
259 SCOTT STREET
FORT FRANCES, Ontario P9A 1G8
Canada
https://www.fortfrances.ca/experience/activities-amenities/museum
(807) 274-7891

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort Garry Horse Museum and Archives,http://fortgarryhorse.ca/wp/museum-and-archives/,"Fort Garry Horse Museum and Archives
551 MACHRAY AVENUE
WINNIPEG, Manitoba R2W 1A8
Canada
http://fortgarryhorse.ca/wp/museum-and-archives/
(204) 586-6298

Notes/Details
Category : Cultural history: Military Library and/or Archive

Read More"
Fort George and Buckingham House Provincial Historic Site,https://fortgeorgebuckinghamhouse.ca/,"Fort George and Buckingham House Provincial Historic Site
6015 TOWNSHIP ROAD 565
COUNTY OF ST. PAUL, Alberta T0A 1A0
Canada
https://fortgeorgebuckinghamhouse.ca/
(780) 724-2611

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort George National Historic Site,http://www.friendsoffortgeorge.ca/,"Fort George National Historic Site
51 QUEEN'S PARADE
NIAGARA-ON-THE-LAKE, Ontario L0S 1J0
Canada
http://www.friendsoffortgeorge.ca/
(905) 468-6621

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Military

Read More"
Fort Henry,https://www.forthenry.com/," 

Fort Henry
1 FORT HENRY DRIVE
KINGSTON, Ontario K7L 4V8
Canada
https://www.forthenry.com/
(613) 542-7388

Notes/Details
Category : Cultural history: Military

Read More
Fort Heritage Precinct
10006 100 AVENUE
FORT SASKATCHEWAN, Alberta T8L 0J3
Canada
https://www.historycentre.ca/
(780) 998-1783

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fort Hughes Military Blockhouse
62 MIRAMICHI ROAD
OROMOCTO, New Brunswick E2V 1S2
Canada
https://www.oromocto.ca/museums-amp-historic-sites
(506) 357-4400

Notes/Details
Category : Cultural history: Military

Read More
Fort Ingall
81 RUE CALDWELL
TÉMISCOUATA-SUR-LE-LAC, Quebec G0L 1E0
Canada
https://www.fortingall.ca/fr/
(418) 854-2375

Notes/Details
Category : Cultural history: Military

Read More
Fort La Reine Museum
2652 SASKATCHEWAN AVENUE EAST
PORTAGE LA PRAIRIE, Manitoba R1N 3C2
Canada
http://flrmuseum.com/
(204) 857-3259

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fort Langley National Historic Site of Canada
23433 MAVIS AVENUE
LANGLEY CITY, British Columbia V1M 2R5
Canada
https://www.pc.gc.ca/en/lhn-nhs/bc/langley
(604) 513-4777

Notes/Details
Category :

Read More
Fort Malden National Historic Site
100 LAIRD AVENUE
AMHERSTBURG, Ontario N9V 2Z2
Canada
https://www.pc.gc.ca/en/lhn-nhs/on/malden
(519) 736-5416

Notes/Details
Category : Cultural history: Military

Read More
Fort McMurray Heritage Society
1 TOLEN DRIVE
FORT MCMURRAY, Alberta T9H 1G7
Canada
https://fortmcmurrayheritage.com/
(780) 791-7575

Notes/Details
Category :

Read More
Fort Nelson Historical Society
5553 ALASKA HIGHWAY
FORT NELSON, British Columbia V0C 1R0
Canada
https://www.fortnelsonmuseum.ca/
(250) 774-3536

Notes/Details
Category : Cultural history: Military

Read More
Fort Normandeau Historic Site and Interpretive Centre (Waskasoo Environmental Education Society)
28054 B RANGE ROAD 382
RED DEER, Alberta T4N 5E6
Canada
https://www.waskasoopark.ca/historic-fort-normandeau/about
(403) 347-7550

Notes/Details
Category : Cultural history: Military

Read More"
Fort Henry,https://www.forthenry.com/,"Fort Henry
1 FORT HENRY DRIVE
KINGSTON, Ontario K7L 4V8
Canada
https://www.forthenry.com/
(613) 542-7388

Notes/Details
Category : Cultural history: Military

Read More"
Fort Heritage Precinct,https://www.historycentre.ca/,"Fort Heritage Precinct
10006 100 AVENUE
FORT SASKATCHEWAN, Alberta T8L 0J3
Canada
https://www.historycentre.ca/
(780) 998-1783

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort Hughes Military Blockhouse,https://www.oromocto.ca/museums-amp-historic-sites,"Fort Hughes Military Blockhouse
62 MIRAMICHI ROAD
OROMOCTO, New Brunswick E2V 1S2
Canada
https://www.oromocto.ca/museums-amp-historic-sites
(506) 357-4400

Notes/Details
Category : Cultural history: Military

Read More"
Fort Ingall,https://www.fortingall.ca/fr/,"Fort Ingall
81 RUE CALDWELL
TÉMISCOUATA-SUR-LE-LAC, Quebec G0L 1E0
Canada
https://www.fortingall.ca/fr/
(418) 854-2375

Notes/Details
Category : Cultural history: Military

Read More"
Fort La Reine Museum,http://flrmuseum.com/,"Fort La Reine Museum
2652 SASKATCHEWAN AVENUE EAST
PORTAGE LA PRAIRIE, Manitoba R1N 3C2
Canada
http://flrmuseum.com/
(204) 857-3259

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort Langley National Historic Site of Canada,https://www.pc.gc.ca/en/lhn-nhs/bc/langley,"Fort Langley National Historic Site of Canada
23433 MAVIS AVENUE
LANGLEY CITY, British Columbia V1M 2R5
Canada
https://www.pc.gc.ca/en/lhn-nhs/bc/langley
(604) 513-4777

Notes/Details
Category :

Read More"
Fort Malden National Historic Site,https://www.pc.gc.ca/en/lhn-nhs/on/malden,"Fort Malden National Historic Site
100 LAIRD AVENUE
AMHERSTBURG, Ontario N9V 2Z2
Canada
https://www.pc.gc.ca/en/lhn-nhs/on/malden
(519) 736-5416

Notes/Details
Category : Cultural history: Military

Read More"
Fort McMurray Heritage Society,https://fortmcmurrayheritage.com/,"Fort McMurray Heritage Society
1 TOLEN DRIVE
FORT MCMURRAY, Alberta T9H 1G7
Canada
https://fortmcmurrayheritage.com/
(780) 791-7575

Notes/Details
Category :

Read More"
Fort Nelson Historical Society,https://www.fortnelsonmuseum.ca/,"Fort Nelson Historical Society
5553 ALASKA HIGHWAY
FORT NELSON, British Columbia V0C 1R0
Canada
https://www.fortnelsonmuseum.ca/
(250) 774-3536

Notes/Details
Category : Cultural history: Military

Read More"
Fort Normandeau Historic Site and Interpretive Centre (Waskasoo Environmental Education Society),https://www.waskasoopark.ca/historic-fort-normandeau/about,"Fort Normandeau Historic Site and Interpretive Centre (Waskasoo Environmental Education Society)
28054 B RANGE ROAD 382
RED DEER, Alberta T4N 5E6
Canada
https://www.waskasoopark.ca/historic-fort-normandeau/about
(403) 347-7550

Notes/Details
Category : Cultural history: Military

Read More"
Fort Ostell Museum,https://www.fortostellmuseum.com/," 

Fort Ostell Museum
5320 54 STREET
PONOKA, Alberta T4J 1L9
Canada
https://www.fortostellmuseum.com/
(403) 783-5224

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Transportation/Industry

Read More
Fort Petrie Military Museum
3479 NEW WATERFORD HIGHWAY
NEW WATERFORD, Nova Scotia B1H 5B6
Canada
https://www.novascotia.com/see-do/attractions/fort-petrie-military-museum/1635
(902) 862-2505

Notes/Details
Category : Cultural history: Military

Read More
Fort Point Museum (Lunenburg County Historical Society)
100 FORT POINT ROAD
LAHAVE, Nova Scotia B0R 1C0
Canada
https://www.fortpointmuseum.com/
(902) 688-1632

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fort Qu'Appelle Fish Culture Station
HIGHWAY 210
FORT QU'APPELLE, Saskatchewan S0G 1S0
Canada
https://publications.saskatchewan.ca/#/products/68772
(306) 332-3200

Notes/Details
Category :

Read More
Fort Qu'appelle Museum
198 BAY AVENUE SOUTH
FORT QU'APPELLE, Saskatchewan S0G 1S0
Canada
https://saskmuseums.org/museums/detail/fort-quappelle-museum
(306) 332-6033

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Indigenous

Read More
Fort Rodd Hill and Fisgard Lighthouse National Historic Site
603 FORT RODD HILL ROAD
VICTORIA, British Columbia V9C 2W8
Canada
https://www.pc.gc.ca/en/lhn-nhs/bc/fortroddhill
(250) 478-5849

Notes/Details
Category :

Read More
Fort Selkirk
CONFLUENCE OF THE YUKON AND PELLY RIVERS
PELLY CROSSING, YK Y1A 1P0
Canada
https://www.yukonheritage.com/heritage-plans/fort-selkirk
(867) 667-5386 | (800) 661-0408 x5386

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fort St-Jean Museum
15 RUE JACQUES-CARTIER NORD
SAINT-JEAN RICHELIEU, Quebec J3B 8R8
Canada
http://www.museedufortsaintjean.ca/
(450) 358-6500 x5769

Notes/Details
Category : Cultural history: Military

Read More
Fort St. James National Historic Site
280 KWAH ROAD
FORT ST. JAMES, British Columbia V0J 1P0
Canada
https://www.pc.gc.ca/en/lhn-nhs/bc/stjames/index
(250) 996-8566

Notes/Details
Category :

Read More
Fort St. John - North Peace Museum
9323 100 STREET
FORT ST. JOHN, British Columbia V1J 4N4
Canada
https://www.fsjmuseum.com/
(250) 787-0430

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort Ostell Museum,https://www.fortostellmuseum.com/,"Fort Ostell Museum
5320 54 STREET
PONOKA, Alberta T4J 1L9
Canada
https://www.fortostellmuseum.com/
(403) 783-5224

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Transportation/Industry

Read More"
Fort Petrie Military Museum,https://www.novascotia.com/see-do/attractions/fort-petrie-military-museum/1635,"Fort Petrie Military Museum
3479 NEW WATERFORD HIGHWAY
NEW WATERFORD, Nova Scotia B1H 5B6
Canada
https://www.novascotia.com/see-do/attractions/fort-petrie-military-museum/1635
(902) 862-2505

Notes/Details
Category : Cultural history: Military

Read More"
Fort Point Museum (Lunenburg County Historical Society),https://www.fortpointmuseum.com/,"Fort Point Museum (Lunenburg County Historical Society)
100 FORT POINT ROAD
LAHAVE, Nova Scotia B0R 1C0
Canada
https://www.fortpointmuseum.com/
(902) 688-1632

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort Qu'Appelle Fish Culture Station,https://publications.saskatchewan.ca/#/products/68772,"Fort Qu'Appelle Fish Culture Station
HIGHWAY 210
FORT QU'APPELLE, Saskatchewan S0G 1S0
Canada
https://publications.saskatchewan.ca/#/products/68772
(306) 332-3200

Notes/Details
Category :

Read More"
Fort Qu'appelle Museum,https://saskmuseums.org/museums/detail/fort-quappelle-museum,"Fort Qu'appelle Museum
198 BAY AVENUE SOUTH
FORT QU'APPELLE, Saskatchewan S0G 1S0
Canada
https://saskmuseums.org/museums/detail/fort-quappelle-museum
(306) 332-6033

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Indigenous

Read More"
Fort Rodd Hill and Fisgard Lighthouse National Historic Site,https://www.pc.gc.ca/en/lhn-nhs/bc/fortroddhill,"Fort Rodd Hill and Fisgard Lighthouse National Historic Site
603 FORT RODD HILL ROAD
VICTORIA, British Columbia V9C 2W8
Canada
https://www.pc.gc.ca/en/lhn-nhs/bc/fortroddhill
(250) 478-5849

Notes/Details
Category :

Read More"
Fort Selkirk,https://www.yukonheritage.com/heritage-plans/fort-selkirk,"Fort Selkirk
CONFLUENCE OF THE YUKON AND PELLY RIVERS
PELLY CROSSING, YK Y1A 1P0
Canada
https://www.yukonheritage.com/heritage-plans/fort-selkirk
(867) 667-5386 | (800) 661-0408 x5386

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort St-Jean Museum,http://www.museedufortsaintjean.ca/,"Fort St-Jean Museum
15 RUE JACQUES-CARTIER NORD
SAINT-JEAN RICHELIEU, Quebec J3B 8R8
Canada
http://www.museedufortsaintjean.ca/
(450) 358-6500 x5769

Notes/Details
Category : Cultural history: Military

Read More"
Fort St. James National Historic Site,https://www.pc.gc.ca/en/lhn-nhs/bc/stjames/index,"Fort St. James National Historic Site
280 KWAH ROAD
FORT ST. JAMES, British Columbia V0J 1P0
Canada
https://www.pc.gc.ca/en/lhn-nhs/bc/stjames/index
(250) 996-8566

Notes/Details
Category :

Read More"
Fort St. John - North Peace Museum,https://www.fsjmuseum.com/,"Fort St. John - North Peace Museum
9323 100 STREET
FORT ST. JOHN, British Columbia V1J 4N4
Canada
https://www.fsjmuseum.com/
(250) 787-0430

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort St. Joseph National Historic Park,https://www.pc.gc.ca/en/lhn-nhs/on/stjoseph," 

Fort St. Joseph National Historic Park
185 FORT ROAD
HILTON BEACH, Ontario P0R 1G0
Canada
https://www.pc.gc.ca/en/lhn-nhs/on/stjoseph
(705) 246-2664

Notes/Details
Category : Cultural history: Military

Read More
Fort Steele Heritage Town
9851 HIGHWAY 95
FORT STEELE, British Columbia V0B 1N0
Canada
http://www.fortsteele.ca/
(250) 417-6000

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fort Vermilion Heritage Centre
5001 44 AVENUE
FORT VERMILION, Alberta T0H 1N0
Canada
http://www.fortvermilionheritage.com/
(780) 927-4603

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fort Wellington National Historic Site
370VANKOUGHNET STREET
PRESCOTT, Ontario K0E 1T0
Canada
https://www.pc.gc.ca/en/lhn-nhs/on/wellington
(613) 925-2896

Notes/Details
Category : Cultural history: Military

Read More
Fort Whoop-Up - Galt Museum & Archives
200 INDIAN BATTLE ROAD SOUTH
LETHBRIDGE, Alberta T1J 5B3
Canada
https://fort.galtmuseum.com/
(403) 320-3777

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Indigenous

Read More
Fort William Historical Park
1350 KING ROAD
THUNDER BAY, Ontario P7K 1L7
Canada
http://fwhp.ca/
(807) 577-8461

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Military

Read More
Fort York National Historic Site
250 FORT YORK BOULEVARD
TORONTO, Ontario M5V 3K9
Canada
https://www.toronto.ca/explore-enjoy/history-art-culture/museums/fort-york-national-historic-site/
(416) 392-6907

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Military

Read More
Fortress of Louisbourg National Historic Site
259 PARK SERVICE ROAD
LOUISBOURG, Nova Scotia B1C 2L2
Canada
https://www.pc.gc.ca/en/lhn-nhs/ns/louisbourg
(902) 733-3552

Notes/Details
Category : Cultural history: Military

Read More
Fortune Head Geology Center
49-51 BUNKERHILL ROAD
FORTUNE, Newfoundland & Labrador A0E 1P0
Canada
https://www.fortunehead.com/
(709) 832-3569 | (709) 832-7695

Notes/Details
Category :

Read More
FortWhyte Alive
1961 MCCREARY ROAD
WINNIPEG, Manitoba R3P 2K9
Canada
https://www.fortwhyte.org/
(204) 989-8355

Notes/Details
Category : Museums of Nature and Natural History: Garden or Park

Read More"
Fort St. Joseph National Historic Park,https://www.pc.gc.ca/en/lhn-nhs/on/stjoseph,"Fort St. Joseph National Historic Park
185 FORT ROAD
HILTON BEACH, Ontario P0R 1G0
Canada
https://www.pc.gc.ca/en/lhn-nhs/on/stjoseph
(705) 246-2664

Notes/Details
Category : Cultural history: Military

Read More"
Fort Steele Heritage Town,http://www.fortsteele.ca/,"Fort Steele Heritage Town
9851 HIGHWAY 95
FORT STEELE, British Columbia V0B 1N0
Canada
http://www.fortsteele.ca/
(250) 417-6000

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort Vermilion Heritage Centre,http://www.fortvermilionheritage.com/,"Fort Vermilion Heritage Centre
5001 44 AVENUE
FORT VERMILION, Alberta T0H 1N0
Canada
http://www.fortvermilionheritage.com/
(780) 927-4603

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fort Wellington National Historic Site,https://www.pc.gc.ca/en/lhn-nhs/on/wellington,"Fort Wellington National Historic Site
370VANKOUGHNET STREET
PRESCOTT, Ontario K0E 1T0
Canada
https://www.pc.gc.ca/en/lhn-nhs/on/wellington
(613) 925-2896

Notes/Details
Category : Cultural history: Military

Read More"
Fort Whoop-Up - Galt Museum & Archives,https://fort.galtmuseum.com/,"Fort Whoop-Up - Galt Museum & Archives
200 INDIAN BATTLE ROAD SOUTH
LETHBRIDGE, Alberta T1J 5B3
Canada
https://fort.galtmuseum.com/
(403) 320-3777

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Indigenous

Read More"
Fort William Historical Park,http://fwhp.ca/,"Fort William Historical Park
1350 KING ROAD
THUNDER BAY, Ontario P7K 1L7
Canada
http://fwhp.ca/
(807) 577-8461

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Military

Read More"
Fort York National Historic Site,https://www.toronto.ca/explore-enjoy/history-art-culture/museums/fort-york-national-historic-site/,"Fort York National Historic Site
250 FORT YORK BOULEVARD
TORONTO, Ontario M5V 3K9
Canada
https://www.toronto.ca/explore-enjoy/history-art-culture/museums/fort-york-national-historic-site/
(416) 392-6907

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Military

Read More"
